player,game_id,is_home,margin,period,shot_made,shot_type,x,y
Kawhi Leonard,76,0,-10,3,0,Layup,6,57
Kawhi Leonard,76,0,-9,3,0,Special Jump Shot,86,87
Kawhi Leonard,76,0,-12,4,0,Jump Shot,152,53
Kawhi Leonard,76,0,-12,4,1,Special Jump Shot,42,92
Kawhi Leonard,76,0,-12,4,1,Special Jump Shot,-86,206
Kawhi Leonard,76,0,-10,4,1,Dunk,-4,54
Kawhi Leonard,76,0,-10,4,0,Jump Shot,97,275
Kawhi Leonard,76,1,0,1,1,Jump Shot,136,204
Kawhi Leonard,76,1,-8,1,1,Special Jump Shot,29,195
Kawhi Leonard,76,1,-13,2,1,Jump Shot,162,158
Kawhi Leonard,76,1,-13,2,1,Layup,12,50
Kawhi Leonard,76,1,-15,2,1,Special Jump Shot,163,152
Kawhi Leonard,76,1,-13,2,1,Layup,15,53
Kawhi Leonard,76,1,-16,2,1,Jump Shot,159,272
Kawhi Leonard,76,1,-20,3,0,Jump Shot,132,91
Kawhi Leonard,76,1,-20,3,1,Jump Shot,69,124
Kawhi Leonard,76,1,-24,3,1,Jump Shot,-2,229
Kawhi Leonard,76,1,-23,3,1,Special Jump Shot,50,64
Kawhi Leonard,76,1,-15,4,1,Jump Shot,-147,121
Kawhi Leonard,76,1,-18,4,1,Jump Shot,241,110
Kawhi Leonard,76,0,10,1,1,Jump Shot,92,56
Kawhi Leonard,76,0,11,1,1,Jump Shot,106,274
Kawhi Leonard,76,0,9,1,0,Tip,0,69
Kawhi Leonard,76,0,9,1,0,Jump Shot,228,54
Kawhi Leonard,76,0,-6,2,0,Jump Shot,100,231
Kawhi Leonard,76,0,-1,2,1,Layup,12,47
Kawhi Leonard,76,0,3,2,0,Jump Shot,173,225
Kawhi Leonard,76,0,4,3,1,Dunk,1,51
Kawhi Leonard,76,0,5,3,0,Jump Shot,-223,53
Kawhi Leonard,76,0,5,3,0,Layup,13,61
Kawhi Leonard,76,0,10,3,0,Special Jump Shot,106,72
Kawhi Leonard,76,0,10,4,0,Jump Shot,-134,251
Kawhi Leonard,76,0,11,4,0,Hook,81,83
Kawhi Leonard,76,0,9,4,1,Jump Shot,-224,53
Kawhi Leonard,76,1,2,1,1,Jump Shot,-180,218
Kawhi Leonard,76,1,2,1,0,Layup,15,45
Kawhi Leonard,76,1,-2,1,1,Jump Shot,-144,87
Kawhi Leonard,76,1,8,1,0,Jump Shot,165,179
Kawhi Leonard,76,1,10,1,0,Layup,17,51
Kawhi Leonard,76,1,12,1,0,Jump Shot,59,116
Kawhi Leonard,76,1,12,1,0,Layup,-4,78
